pdf_file,causal_sentence
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,the results were that the sae that normally occurs when the mug is in the avatar's reaching space is extinguished by the induced social exclusion.
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,this indicates that judgments about one's own social status modulate the effect of ibr.
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"there was a significant congruency effect for anatomical body position, as participants were faster at detecting tactile stimuli on their own body when a visual stimulus was delivered at the same location on the other's body."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"the ibr was proposed to be an automatic sensory mechanism for visual-tactile association that underlies ''understanding of others' perceptual states'' and ''may reflect a first step towards the human ability to track the specific, detailed contentsof other minds'' (thomas et al., 2006 p 328)."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,we found that the sae occurred not only when the affording object was presented within the reaching space of the participant but also when it was presented within the peripersonal space of the avatar.
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"in other words, results showed that the presence of a potential coactor triggers a mapping of another's peripersonal space onto the participants' peripersonal space, representing the out-ofreach object as ready-to-hand for the other individual."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"indeed, the ways in which social context interacts with these mechanisms are poorly understood and it is not known whether ibr is influenced by higher level/ reflective social cognition."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"if it is, then it should be sensitive to the manipulation of social variables and depend on an agent's judgments of the social aspects of a given situation."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"this is shown by the fact that such experience is sensitive to whether you have been excluded, for instance, by members of your own group or by outgroup members (gonsalkorale & williams, 2007)."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"previous research on this paradigm indicates that ostracized participants not only perceive themselves as being excluded but also have lower satisfaction of fundamental needs than non-ostracized participants (williams, cheung, & choi, 2000; zadro, williams, & richardson, 2004)."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"we hypothesized that social exclusion does have an effect on understanding of others' motor possibilities, and hence, that only participants who had been excluded would show a lack of sae when the mug is outside their reaching space but close to the virtual avatar."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"we choose to include only female participants because it has been suggested that they are more sensitive to the ostracism effects induced by the cyberball game (sebastian, viding, williams, & blakemore, 2010; weik, maroof, zo¨ller, & deinzer, 2010)."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"as expected, participants in the ostracism condition reported that they felt significantly less included and accepted than participants in the inclusion condition, and also reported to have received a lower percentage of throws (all ts(38) [ |4.92|, all ps \ 0.001) (see table 1)."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,please note that in this condition participants tend to be faster in incongruent as compared to congruent trials (fig.
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"to sum up, regression analyses indicate that participants' mapping of the peripersonal space of another potential actor was modulated by threat to their need for belongingness."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"hence, the ''common code'' could play an important role in enabling us to predict what others are likely to do, given the situation they are in."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"in other words, the common code approach assumes that features of events that actually relate to others are not treated differently from features of events related to oneself."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,this feature of action planning and action perception could then be exploited to understand others without reliance on a specific mapping mechanism.
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"while ibr may underpin a basic form of apprehension of others' action possibilities and perceptual states, it is clearly not the only important mechanism that underpins social cognition."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"clearly, it is possible that pre-reflective mechanisms enable higher level reflective processes."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,reaction times are slower when there is no correspondence between the spatial information in the stimulus and the responding hand.
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"they found that the social simon effect occurs only if actor and co-actor are involved in a positive relationship, but not if they were involved in a negative relationship."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"in order to determine how ibr is related to higher level processes, we have investigated whether it is sensitive to one of many possible social factors, namely social exclusion."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,"we could have used other social manipulations, such as cooperative versus competitive context (see e.g., hommel, colzato, & van den wildenberg, 2009), but we chose social exclusion because it affects how we relate to others in general rather than to a specific cooperative competitive partner."
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,our results suggest that this mechanism can be modulated by a social manipulation such as social exclusion.
/content/drive/MyDrive/Datasets/Third_dataset/s00426-012-0476-2.pdf,one possibility is that this top-down modulation is actually influencing where the participant focuses his or her attention.
